Year,Country,Core_CPI,Inflation,Exports,Foreign_Reserves,GDP,Imports,Industrial_Production,Exchange_Rate,Retail_Sales,Stock_Market,Total_Reserves,Unemployment,Trade_Balance,Trade_Openness,Reserve_Adequacy,Stock_to_GDP,GDP_Growth,Export_Growth,Import_Growth,Stock_Growth,Exchange_Rate_Change,Inflation_Lag,GDP_Growth_Lag,Unemployment_Lag,GDP_Growth_Rolling_3Y,Inflation_Rolling_3Y,Recession,Anomaly,Anomaly_Label
2013,Canada,104.5198,3.753451,433494.0,0.151659,1713319.0,437978.4,235000000000.0,1.030167,106.7412,110.7815,71826.63,7.208333,-4484.400000000023,-0.0026173759819391,0.0419225083011394,6.465900395664788e-05,2.325821679240514,2.4407223931429245,1.935805204568264,2.1661362301224507,3.0638001566716038,3.753451,1.755650454850155,7.441667,2.4062243200658826,3.753451,0,1,Normal
2014,Canada,106.1924,3.753451,456400.8,0.156904,1762550.0,447383.2,247000000000.0,1.104706,103.7526,118.6221,74589.05,7.058333,9017.599999999977,0.0051162236532296,0.0423188278346713,6.730140988908116e-05,2.873428707672065,5.28422538720259,2.147320507130024,7.077535509087718,7.23562296210225,3.753451,2.325821679240514,7.208333,2.3183002805875783,3.753451,0,1,Normal
2015,Canada,108.1624,3.753451,472393.1,0.185438,1774007.0,436640.7,246000000000.0,1.278921,91.61327,100.6205,79698.1,7.0,35752.399999999965,0.0201534717732229,0.0449254709817943,5.671933650769135e-05,0.6500241127911366,3.504003498679231,-2.401185382017024,-15.175587011189307,15.770259236394123,3.753451,2.873428707672065,7.058333,1.9497581665679051,3.753451,1,1,Normal
2016,Canada,110.1621,3.753451,476065.3,0.200232,1792430.0,432400.6,245000000000.0,1.325084,91.85867,94.99257,82718.07,7.05,43664.70000000001,0.0243606165931166,0.0461485636817058,5.29965298505381e-05,1.0384964659102325,0.7773610579832724,-0.97107301266236,-5.593224044802014,3.60952709354212,3.753451,0.6500241127911366,7.0,1.520649762124478,3.753451,0,1,Normal
2017,Canada,111.909,3.753451,485227.3,0.195526,1846810.0,456881.7,254000000000.0,1.298174,99.48386,107.2892,86677.67,6.416667,28345.599999999977,0.0153484115853823,0.0469337235557528,5.809433563820858e-05,3.033870220873336,1.924525900123375,5.661671144767144,12.94483347487072,-2.030814650241042,3.753451,1.0384964659102325,7.05,1.5741302665249015,3.753451,0,1,Normal
2018,Canada,114.0351,3.753451,490231.1,0.178896,1897467.0,468579.8,263000000000.0,1.296616,101.3018,108.6825,83925.57,5.833333,21651.29999999999,0.0114106332284039,0.0442303186300473,5.727767597539246e-05,2.7429459446288496,1.031228045083199,2.560422096135606,1.2986395648397098,-0.1200147283800134,3.753451,3.033870220873336,6.416667,2.2717708771374725,3.753451,0,1,Normal
2019,Canada,116.4139,3.753451,501543.4,0.184216,1933679.0,462508.7,263000000000.0,1.327034,99.6237,110.0882,85297.07,5.683333,39034.70000000001,0.0201867528167808,0.0441112873439697,5.6931993366013694e-05,1.9084389873447185,2.3075443398022037,-1.2956384376791252,1.293400501460673,2.3459528495715087,3.753451,2.7429459446288496,5.833333,2.5617517176156346,3.753451,0,1,Normal
2020,Canada,117.7148,3.753451,456182.6,0.214731,1836256.0,429151.6,242000000000.0,1.341547,97.67565,107.2754,90428.07,9.741667,27031.0,0.0147207143230573,0.0492458949078995,5.842072129376297e-05,-5.038219890685058,-9.04424223307495,-7.212210278422882,-2.5550422297757613,1.0936419112095086,3.753451,1.9084389873447185,5.683333,-0.1289449862371633,3.753451,1,1,Normal
2021,Canada,120.4951,3.753451,471531.2,0.210529,1945523.0,464207.0,255000000000.0,1.253494,113.2965,141.4722,106615.1,7.483333,7324.200000000012,0.0037646432347497,0.0548002259546661,7.271679646038622e-05,5.950531951971838,3.364573747442368,8.168535314793202,31.877578643379543,-6.563541940759432,3.753451,-5.038219890685058,9.741667,0.9402503495438328,3.753451,0,1,Normal
2022,Canada,126.4868,3.753451,481871.8,0.182555,2036873.0,481332.6,263000000000.0,1.301597,109.9351,138.9845,106952.4,5.25,539.2000000000116,0.0002647194989574,0.0525081337913556,6.823424926345432e-05,4.695395531175928,2.19298320026331,3.689216233275228,-1.7584373467013248,3.8375133825929497,3.753451,5.950531951971838,7.483333,1.869235864154236,3.753451,0,1,Normal
2023,Canada,131.408,3.753451,504829.7,0.205795,2076655.0,473376.3,264000000000.0,1.349439,108.1352,133.4217,117550.9,5.391667,31453.400000000023,0.0151461846093838,0.0566058878340407,6.424837057672073e-05,1.9530918226124072,4.764316982234695,-1.652973432507998,-4.002460706049959,3.675638465669495,3.753451,4.695395531175928,5.25,4.199673101920058,3.753451,0,1,Normal
2024,Canada,134.8275,3.753451,512661.4,0.208857,2119149.0,470157.6,263000000000.0,1.369929,107.6821,148.7959,119778.5,6.366667,42503.80000000005,0.020057013452098,0.0565219812292575,7.021493061601614e-05,2.0462715280101795,1.55135484302924,-0.6799453204564765,11.523013123052706,1.5184087609739991,3.753451,1.9530918226124072,5.391667,2.8982529605995047,3.753451,0,1,Normal
2025,Canada,138.2099,3.753451,512661.4,0.208857,2156079.0,470157.6,263000000000.0,1.39793,108.1002,175.3555,125626.9,6.858333,42503.80000000005,0.0197134706103069,0.0582663715012297,8.133073973634547e-05,1.7426806704011757,0.0,0.0,17.84968537439542,2.0439745417463184,3.753451,2.0462715280101795,6.366667,1.9140146736745876,3.753451,0,1,Normal
2026,Canada,139.8305,3.753451,512661.4,0.208857,2156079.0,470157.6,263000000000.0,1.376211,108.1002,214.1969,125626.9,6.633333,42503.80000000005,0.0197134706103069,0.0582663715012297,9.934557128936372e-05,0.0,0.0,0.0,22.15008938983949,-1.5536543317619445,3.753451,1.7426806704011757,6.858333,1.2629840661371183,3.753451,0,1,Normal
1999,Chile,100.0207,3.753451,53007.89,1.887052,128029.5,23230.92,55100000000.0,509.075,91.92693,25.25163,27836.81,8.535109,29776.97,0.232578975939139,0.2174249684642992,0.0001972329033543,-0.4573243029536322,0.0,0.0,0.856969285942788,10.624781472188062,3.753451,4.181847636790725,8.535109,1.2415077779456978,3.753451,1,1,Normal
2000,Chile,100.0207,3.753451,53007.89,1.540136,134889.0,23230.92,57800000000.0,539.6039,91.92693,27.67415,26299.91,8.535109,29776.97,0.2207516550645345,0.1949744604823225,0.0002051623927822,5.357749581151228,0.0,0.0,9.593519309446563,5.996935618523791,3.753451,-0.4573243029536322,8.535109,3.027424304996107,3.753451,0,1,Normal
2001,Chile,100.0207,3.753451,53007.89,1.317749,139206.0,23230.92,58200000000.0,635.2008,91.92693,24.1523,21611.78,8.535109,29776.97,0.213905794290476,0.1552503484045228,0.0001735004238323,3.2004092253630656,0.0,0.0,-12.726136123422036,17.71612473519928,3.753451,5.357749581151228,8.535109,2.7002781678535537,3.753451,0,1,Normal
2002,Chile,100.0207,3.753451,53007.89,1.382183,143362.5,23230.92,60200000000.0,689.3298,91.92693,20.57047,21801.04,8.535109,29776.97,0.2077040369692213,0.1520693347283983,0.0001434857093033,2.985862678332829,0.0,0.0,-14.830181804631447,8.521557277635683,3.753451,3.2004092253630656,8.535109,3.848007161615707,3.753451,0,1,Normal
2003,Chile,100.0207,3.753451,53007.89,1.48174,149939.3,23230.92,63100000000.0,690.577,91.92693,24.46407,26380.05,8.535109,29776.97,0.1985934975019891,0.1759381963234455,0.0001631598253426,4.587531606940432,0.0,0.0,18.928104219300774,0.1809293606630735,3.753451,2.985862678332829,8.535109,3.591267836878776,3.753451,0,1,Normal
2004,Chile,100.0207,3.753451,60735.68,1.225877,159576.4,27772.31,68400000000.0,609.1951,91.92693,34.34218,27918.02,8.535109,32963.369999999995,0.2065679511506714,0.1749508072622267,0.0002152083892104,6.427334261264406,14.57856556825785,19.54890292764988,40.37803194644227,-11.784623582887932,3.753451,4.587531606940432,8.535109,4.666909515512555,3.753451,0,1,Normal
2005,Chile,100.0207,3.753451,62009.38,1.082553,169136.1,34300.42,72100000000.0,559.5992,91.92693,47.91748,33019.43,8.535109,27708.96,0.1638264096192356,0.195224023730002,0.0002833072300945,5.99067280625456,2.097119847839024,23.505822886176908,39.529523169466806,-8.141217813472235,3.753451,6.427334261264406,8.535109,5.668512891486466,3.753451,0,1,Normal
2006,Chile,100.0207,3.753451,64281.89,1.01454,179870.8,38772.27,74700000000.0,530.4214,91.92693,56.16031,36785.22,8.535109,25509.620000000003,0.1418219077248781,0.2045091254389262,0.0003122258309853,6.346782265879369,3.664784263284049,13.037303916395192,17.202135838529074,-5.214053200933821,3.753451,5.99067280625456,8.535109,6.254929777799446,3.753451,0,1,Normal
2007,Chile,100.0207,3.753451,68724.4,0.767617,189363.0,45220.24,78100000000.0,522.1981,91.92693,80.76468,33922.69,8.535109,23504.16,0.1241222414093566,0.179141067684817,0.0004265071846136,5.277232324535164,6.910982237765562,16.630364948969966,43.81095830845663,-1.5503333764437133,3.753451,6.346782265879369,8.535109,5.871562465556365,3.753451,0,1,Normal
2008,Chile,100.0207,3.753451,67531.13,0.613009,195776.5,52407.45,77900000000.0,523.3097,91.92693,72.59444,35734.17,8.535109,15123.680000000008,0.0772497209828554,0.1825253286272867,0.0003708026244212,3.3868812809260573,-1.736311993993389,15.893790037381494,-10.116105208365822,0.2128694072230486,3.753451,5.277232324535164,8.535109,5.00363195711353,3.753451,0,1,Normal
2009,Chile,100.0207,3.753451,65446.66,1.263156,193803.8,42068.04,72800000000.0,559.1741,91.92693,72.7779,50458.18,8.535109,23378.620000000003,0.1206303488373293,0.260357020863368,0.0003755235965445,-1.0076285968949383,-3.0866801725367266,-19.728893506552968,0.2527190787614097,6.853379557076811,3.753451,3.3868812809260573,8.535109,2.552161669522094,3.753451,1,1,Normal
2010,Chile,100.5537,3.753451,65810.24,1.069182,205126.6,55130.06,74600000000.0,510.144,91.92693,112.1928,58815.74,8.535109,10680.180000000008,0.0520662849186795,0.2867289761542383,0.0005469441798382,5.8424035029241095,0.5555363711456041,31.049747028860853,54.15778691058688,-8.768306686593663,3.753451,-1.0076285968949383,8.535109,2.7405520623184096,3.753451,0,1,Normal
2011,Chile,101.8142,3.753451,68679.36,1.149193,217691.9,65469.78,77300000000.0,483.6478,91.92693,123.26,81186.74,7.373042,3209.5800000000017,0.0147436813220887,0.3729433203532148,0.0005662130745333,6.1256316830679225,4.359686273747054,18.755140117750635,9.8644476294379,-5.193866829757865,3.753451,5.8424035029241095,8.535109,3.653468863032365,3.753451,0,1,Normal
2012,Chile,104.0642,3.753451,70064.5,1.159005,231689.6,69210.0,79900000000.0,486.2721,91.92693,118.8734,87259.15,6.646542,854.5,0.0036881241108793,0.3766209186774028,0.000513071799511,6.430050911402763,2.0168213565181725,5.712895323613432,-3.558818757098814,0.5426055902663096,3.753451,6.1256316830679225,7.373042,6.1326953657982655,3.753451,0,1,Normal
2013,Chile,105.623,3.753451,72792.39,1.038986,239114.8,70199.32,82500000000.0,495.4637,91.92693,110.0166,77667.4,6.124049,2593.0699999999924,0.0108444563029975,0.3248121822655895,0.0004600995003236,3.2048050495145253,3.893398225920408,1.4294466117613205,-7.450615528789461,1.8902174317630085,3.753451,6.430050911402763,6.646542,5.253495881328404,3.753451,0,1,Normal
2014,Chile,109.4084,3.753451,73939.8,0.961755,243264.3,65162.67,82600000000.0,570.7251,91.92693,89.8911,66067.22,6.424748,8777.130000000005,0.0360806332865118,0.271586171912607,0.0003695203118583,1.735358915466545,1.576277410317206,-7.174784599053108,-18.293148488500837,15.19009364359083,3.753451,3.2048050495145253,6.124049,3.790071625461278,3.753451,0,1,Normal
2015,Chile,114.523,3.753451,72585.27,0.936477,248463.5,64396.11,82900000000.0,654.3547,91.92693,79.12898,54853.5,6.394876,8189.1600000000035,0.032959207287992,0.2207708576913711,0.0003184732566352,2.13726387307962,-1.8319362508419037,-1.1763790526078788,-11.972397712343042,14.653219211841218,3.753451,1.735358915466545,6.424748,2.3591426126868966,3.753451,0,1,Normal
2016,Chile,119.1047,3.753451,72650.62,1.088774,252470.9,65198.63,81900000000.0,676.7976,91.92693,78.89034,60692.87,6.640689,7451.989999999998,0.0295162333560026,0.2403955069673376,0.000312473001839,1.612872715710756,0.0900320409361166,1.2462243449177235,-0.3015835664759048,3.429775930393708,3.753451,2.13726387307962,6.394876,1.8284985014189736,3.753451,0,1,Normal
2017,Chile,121.5245,3.753451,71395.96,1.001427,256635.9,68588.31,81500000000.0,648.5044,91.92693,101.4407,61497.15,6.936468,2807.6500000000087,0.0109402075079909,0.2396280099549595,0.0003952708876661,1.649695073768909,-1.7269776913121817,5.199004948416852,28.58443758766917,-4.180452176544359,3.753451,1.612872715710756,6.640689,1.7999438875197615,3.753451,0,1,Normal
2018,Chile,123.6072,3.753451,75693.77,0.827246,266935.8,74572.04,84400000000.0,642.1729,91.92693,113.3458,58240.05,7.339278,1121.7300000000105,0.0042022463828381,0.2181799893457528,0.0004246182040775,4.013429142220559,6.019682346171962,8.724125146107253,11.73601917179199,-0.9763233680449956,3.753451,1.649695073768909,6.936468,2.4253323105667413,3.753451,0,1,Normal
2019,Chile,126.3383,3.753451,73830.25,0.806354,268402.0,72828.27,84000000000.0,703.1462,91.92693,96.12138,53103.3,7.22569,1001.979999999996,0.0037331316458148,0.1978498669905589,0.0003581246786536,0.5492706485979104,-2.4619199175837103,-2.33836971604906,-15.196346048993426,9.494841654015618,3.753451,4.013429142220559,7.339278,2.070798288195793,3.753451,1,1,Normal
2020,Chile,129.2328,3.753451,75880.28,0.97334,251198.9,64877.78,82800000000.0,792.1909,91.92693,67.49152,53638.03,10.53801,11002.5,0.0437999529456538,0.213528124526023,0.0002686776096551,-6.409452984702058,2.776680290260436,-10.916763504062375,-29.78511128325457,12.663753284878744,3.753451,0.5492706485979104,7.22569,-0.615584397961196,3.753451,1,1,Normal
2021,Chile,134.1763,3.753451,75210.87,0.719064,280317.2,86027.13,85000000000.0,759.9125,91.92693,78.38979,60435.51,9.1165,-10816.26000000001,-0.0385857878146614,0.215596866692447,0.000279646735912,11.59173069627295,-0.8821923166335233,32.59875723244539,16.147613803926795,-4.074573439306106,3.753451,-6.409452984702058,10.53801,1.910516120056268,3.753451,0,1,Normal
2022,Chile,146.1887,3.753451,73758.04,0.471333,286152.4,83672.07,82500000000.0,873.1809,91.92693,76.95937,44836.73,7.805205,-9914.030000000012,-0.0346459788560222,0.1566882891773754,0.0002689453941326,2.0816417972211454,-1.9316755676406892,-2.737578250024142,-1.8247529429534115,14.90545293043606,3.753451,11.59173069627295,9.1165,2.4213065029306797,3.753451,0,1,Normal
2023,Chile,155.6256,3.753451,73035.38,0.66837,288391.0,74833.59,82400000000.0,839.9329,91.92693,90.46012,52955.39,8.642726,-1798.209999999992,-0.0062353194101063,0.183623587421244,0.000313671785874,0.7823104052246288,-0.9797711544395572,-10.563238127131324,17.54269817957188,-3.807687502097212,3.753451,2.0816417972211454,7.805205,4.818560966239574,3.753451,1,1,Normal
2024,Chile,160.4445,3.753451,76769.88,0.577714,295869.7,76813.03,84800000000.0,944.5326,91.92693,91.34962,45128.46,8.500826,-43.14999999999418,-0.0001458412267291,0.1525281568203841,0.0003087494934425,2.593250136099945,5.1132752372891055,2.6451223307608185,0.983306234835868,12.453340022756576,3.753451,0.7823104052246288,8.642726,1.8190674461819063,3.753451,0,1,Normal
2025,Chile,166.087,3.753451,76769.88,0.577714,303538.3,76813.03,85900000000.0,950.9213,91.92693,118.2923,54111.9,8.53996,-43.14999999999418,-0.0001421566899465,0.1782704192518703,0.0003897112819041,2.591884197672134,0.0,0.0,29.494025262502465,0.6763874534346348,3.753451,2.593250136099945,8.500826,1.989148246332236,3.753451,0,1,Normal
2026,Chile,168.7156,3.753451,76769.88,0.577714,303538.3,76813.03,85900000000.0,892.7559,91.92693,162.5133,54111.9,8.53996,-43.14999999999418,-0.0001421566899465,0.1782704192518703,0.0005353963569012,0.0,0.0,0.0,37.38282204336208,-6.116741732465137,3.753451,2.591884197672134,8.53996,1.7283781112573595,3.753451,1,1,Normal
1999,China,98.34535,3.753451,993333.1,0.953492,2013452.0,965063.4,688000000000.0,8.278342,91.92693,43.46857,158324.1,6.891667,28269.699999999957,0.0140404141742638,0.0786331633433526,2.1589076868979246e-05,7.841931613677255,0.0,0.0,0.0,-0.0090348093812253,3.753451,7.881976064235485,6.891667,5.241302559304248,3.753451,0,1,Normal
2000,China,98.34535,3.753451,993333.1,0.745684,2187020.0,965063.4,768000000000.0,8.278492,91.92693,43.46857,168856.7,6.891667,28269.699999999957,0.0129261277903265,0.0772085760532596,1.9875707583835537e-05,8.620419061393081,0.0,0.0,0.0,0.0018119570319719,3.753451,7.841931613677255,6.891667,8.114775579768606,3.753451,0,1,Normal
2001,China,98.34535,3.753451,993333.1,0.88173,2370041.0,965063.4,841000000000.0,8.277149,91.92693,43.46857,216313.3,6.891667,28269.699999999957,0.0119279371116364,0.0912698556691635,1.834085148737933e-05,8.36851057603496,0.0,0.0,0.0,-0.0162227613434984,3.753451,8.620419061393081,6.891667,8.276953750368433,3.753451,0,1,Normal
2002,China,98.34535,3.753451,993333.1,0.991064,2587736.0,965063.4,949000000000.0,8.277019,91.92693,43.46857,292045.7,6.891667,28269.699999999957,0.0109244915246377,0.1128576098952907,1.6797915243286024e-05,9.18528413643478,0.0,0.0,0.0,-0.001570589100186,3.753451,8.36851057603496,6.891667,8.724737924620939,3.753451,0,1,Normal
2003,China,98.34535,3.753451,993333.1,0.990938,2849478.0,965063.4,1110000000000.0,8.277098,91.92693,43.46857,409153.9,6.891667,28269.699999999957,0.0099210100937785,0.1435890714018497,1.5254923884304425e-05,10.114710310479902,0.0,0.0,0.0,0.0009544499052216,3.753451,9.18528413643478,6.891667,9.22283500764988,3.753451,0,1,Normal
2004,China,98.34535,3.753451,993333.1,1.093236,3138506.0,965063.4,1290000000000.0,8.276925,91.92693,43.46857,615548.0,6.891667,28269.699999999957,0.0090073748465033,0.1961277117201623,1.385008344734724e-05,10.143191138868236,0.0,0.0,0.0,-0.002090104526975,3.753451,10.114710310479902,6.891667,9.814395195260971,3.753451,0,1,Normal
2005,China,98.34535,3.753451,993333.1,1.248107,3495167.0,965063.4,1500000000000.0,8.193666,91.92693,43.46857,822478.8,6.891667,28269.699999999957,0.0080882258272637,0.2353188846198193,1.243676482411284e-05,11.364037538879955,0.0,0.0,0.0,-1.005917052528571,3.753451,10.143191138868236,6.891667,10.540646329409364,3.753451,0,1,Normal
2006,China,98.94204,3.753451,1198458.0,1.351638,3936401.0,1092527.0,1750000000000.0,7.972375,91.92693,43.46857,1069509.0,6.891667,105931.0,0.0269106221647642,0.2716971670315092,1.1042718970958497e-05,12.624117817546354,20.650162568830144,13.207795467116457,0.0,-2.700756901733603,3.753451,11.364037538879955,6.891667,11.377115498431516,3.753451,0,1,Normal
2007,China,99.81061,3.753451,1370006.0,1.602974,4491756.0,1179550.0,2060000000000.0,7.606216,91.92693,120.5495,1531349.0,6.891667,190456.0,0.0424012346173745,0.3409243511891563,2.6837944892821427e-05,14.108191721321074,14.31406023406745,7.965295136870765,177.32566311705216,-4.59284717540257,3.753451,12.624117817546354,6.891667,12.698782359249128,3.753451,0,-1,Anomaly
2008,China,100.779,3.753451,1352806.0,1.720117,4929109.0,1115932.0,2330000000000.0,6.95011,91.92693,94.44165,1950300.0,6.891667,236874.0,0.0480561497017006,0.3956698867888699,1.915998408637342e-05,9.736793360992891,-1.2554689541505626,-5.393412742147429,-21.6573689646162,-8.62591859079469,3.753451,14.108191721321074,6.891667,12.156367633286772,3.753451,0,1,Normal
2009,China,99.65481,3.753451,1186271.0,2.4136,5388176.0,1121386.0,2590000000000.0,6.831506,91.92693,86.67704,2417903.0,6.891667,64885.0,0.0120421084983118,0.4487423944577905,1.60865272403871e-05,9.313387064477574,-12.310338659053844,0.4887394572429038,-8.221595027194029,-1.706505364663291,3.753451,9.736793360992891,6.891667,11.052790715597178,3.753451,0,1,Normal
